"id","luz","horas_luz","temperatura","humedad","humedad_suelo","nivel_id","fecha","etiqueta"
"7032","13289.6","14.34","22.14","72","619.5","1","2021-11-19 04:46:05","17"
"7033","13943","14.02","22.25","72","619.5","1","2021-11-19 04:46:10","17"
"7034","11507.3","2.46","22.22","71","619","1","2021-11-19 04:46:15","14"
"7035","13210.1","10.96","22.22","71","620","1","2021-11-19 04:46:21","14"
"7036","13531","2.29","22.33","71","620","1","2021-11-19 04:46:26","14"
"7037","14454.1","7.29","22.3","70","620.5","1","2021-11-19 04:46:32","14"
"7038","13450","10.09","22.3","70","620","1","2021-11-19 04:46:37","14"
"7039","13450","15.84","22.3","70","620","1","2021-11-19 04:46:42","17"
"7040","13694.3","5.29","22.33","71","620","1","2021-11-19 04:46:48","14"
"7041","12819.7","13.51","22.3","70","618.5","1","2021-11-19 04:46:53","17"
"7042","13531","15.48","22.41","70","619.5","1","2021-11-19 04:46:59","17"
"7043","13210.1","0.71","22.41","70","619.5","1","2021-11-19 04:47:04","14"
"7044","13369.6","12.95","22.5","69","619.5","1","2021-11-19 04:47:10","17"
"7045","13531","9.86","22.39","69","619.5","1","2021-11-19 04:47:15","14"
"7046","13450","0.68","22.41","70","619.5","1","2021-11-19 04:47:20","14"
"7047","13450","3.63","22.52","70","620.5","1","2021-11-19 04:47:26","14"
"7048","13531","13.69","22.55","71","619","1","2021-11-19 04:47:31","17"
"7049","12743","11.34","22.6","73","624.5","1","2021-11-19 04:47:37","14"
"7050","13531","8.7","22.71","73","624","1","2021-11-19 04:47:42","14"
"7051","12591","13.82","22.71","73","614.5","1","2021-11-19 04:47:47","17"
"7052","13210.1","18.13","22.6","73","621.5","1","2021-11-19 04:47:53","17"
"7053","13131.1","12.24","22.71","73","621","1","2021-11-19 04:47:58","17"
"7054","13531","7.85","22.69","72","623","1","2021-11-19 04:48:04","14"
"7055","12515.7","15.78","22.69","72","625","1","2021-11-19 04:48:09","17"
"7056","13289.6","5.58","22.66","71","624.5","1","2021-11-19 04:48:15","14"
"7057","13450","16.18","22.63","70","616","1","2021-11-19 04:48:20","17"
"7058","13450","12.72","22.74","70","625","1","2021-11-19 04:48:25","17"
"7059","13052.5","16.54","22.83","69","619.5","1","2021-11-19 04:48:31","17"
"7060","13694.3","16.97","22.72","69","617.5","1","2021-11-19 04:48:36","17"
"7061","13531","4.64","22.83","69","608","1","2021-11-19 04:48:42","14"
"7062","13450","17.14","22.83","69","615","1","2021-11-19 04:48:47","17"
"7063","13694.3","5.02","22.8","68","616","1","2021-11-19 04:48:52","14"
"7064","14027","8.84","22.83","69","615","1","2021-11-19 04:48:58","14"
"7065","13776.7","10.31","22.83","69","623.5","1","2021-11-19 04:49:03","14"
"7066","13052.5","15.3","22.8","68","623.5","1","2021-11-19 04:49:09","17"
"7067","13531","14.65","22.8","68","617","1","2021-11-19 04:49:14","17"
"7068","12974.4","2.39","22.83","69","626","1","2021-11-19 04:49:20","14"
"7069","13289.6","14.75","22.94","69","626","1","2021-11-19 04:49:25","17"
"7070","14454.1","18.62","22.83","69","625.5","1","2021-11-19 04:49:30","17"
"7071","13531","13.56","22.94","69","625.5","1","2021-11-19 04:49:36","17"
"7072","13694.3","9.48","22.91","68","625.5","1","2021-11-19 04:49:41","14"
"7073","13210.1","16.49","22.91","68","617","1","2021-11-19 04:49:47","17"
"7074","13450","7.91","22.94","69","626.5","1","2021-11-19 04:49:52","14"
"7075","13052.5","5.34","23.07","70","628.5","1","2021-11-19 04:49:57","14"
"7076","14111.4","1","23.07","70","629","1","2021-11-19 04:50:03","14"
"7077","13210.1","16.77","23.07","70","629","1","2021-11-19 04:50:08","17"
"7078","13450","17.63","23.21","71","626","1","2021-11-19 04:50:14","17"
"7079","13531","2.21","23.18","70","624.5","1","2021-11-19 04:50:19","14"
"7080","13531","10.86","23.02","68","626.5","1","2021-11-19 04:50:25","14"
"7081","13450","4.9","23.02","68","626.5","1","2021-11-19 04:50:30","14"
"7082","14027","8.59","23.13","68","627.5","1","2021-11-19 04:50:35","14"
"7083","13052.5","7.87","23.13","68","627","1","2021-11-19 04:50:41","14"
"7084","12819.7","14.38","23.24","68","620.5","1","2021-11-19 04:50:46","17"
"7085","13531","0.64","23.13","68","610.5","1","2021-11-19 04:50:52","14"
"7086","14027","15.1","23.1","67","599.5","1","2021-11-19 04:50:57","17"
"7087","13531","15.29","23.08","66","622.5","1","2021-11-19 04:51:02","17"
"7088","15910.5","8.54","23.08","66","594.5","1","2021-11-19 04:51:08","14"
"7089","13531","11.66","22.97","62","612","1","2021-11-19 04:51:13","14"
"7090","14196.3","6.81","23.16","65","583.5","1","2021-11-19 04:51:19","14"
"7091","14111.4","7.76","23.27","65","601.5","1","2021-11-19 04:51:24","14"
"7092","13694.3","18.55","23.19","66","607.5","1","2021-11-19 04:51:30","17"
"7093","14027","18.34","23.19","66","619","1","2021-11-19 04:51:35","17"
"7094","15164.9","17.74","23.19","66","608.5","1","2021-11-19 04:51:40","17"
"7095","13531","14.56","23.16","65","623.5","1","2021-11-19 04:51:46","17"
"7096","12896.8","5.37","23.16","65","619","1","2021-11-19 04:51:51","14"
"7097","13531","17.81","23.19","66","611.5","1","2021-11-19 04:51:57","17"
"7098","13694.3","3.48","23.3","66","618.5","1","2021-11-19 04:52:02","14"
"7099","13943","3.96","23.3","66","617.5","1","2021-11-19 04:52:08","14"
"7100","13450","15.45","23.3","66","615.5","1","2021-11-19 04:52:13","17"
"7101","13531","18.66","23.3","66","624","1","2021-11-19 04:52:18","17"
"7102","13694.3","11.39","23.32","67","624","1","2021-11-19 04:52:24","14"
"7103","13531","8.02","23.32","67","617","1","2021-11-19 04:52:29","14"
"7104","14027","14.98","23.3","66","587.5","1","2021-11-19 04:52:35","17"
"7105","13531","1.03","23.3","66","631","1","2021-11-19 04:52:40","14"
"7106","13450","7.25","23.27","65","631","1","2021-11-19 04:52:45","14"
"7107","13210.1","1.43","23.38","65","631","1","2021-11-19 04:52:51","14"
"7108","13450","13.87","23.25","64","632","1","2021-11-19 04:52:56","17"
"7109","13131.1","16.24","23.36","64","634.5","1","2021-11-19 04:53:02","17"
"7110","13531","13.59","23.36","64","625.5","1","2021-11-19 04:53:07","17"
"7111","13131.1","13.16","23.38","65","632.5","1","2021-11-19 04:53:13","17"
"7112","13450","11.98","23.43","67","633.5","1","2021-11-19 04:53:18","14"
"7113","13531","14.34","23.54","67","634.5","1","2021-11-19 04:53:23","17"
"7114","13531","14.25","23.35","68","635.5","1","2021-11-19 04:53:29","17"
"7115","13531","13.29","23.6","69","635.5","1","2021-11-19 04:53:34","17"
"7116","13531","14.65","23.27","69","629","1","2021-11-19 04:53:40","17"
"7117","13450","12.66","23.6","69","635.5","1","2021-11-19 04:53:45","17"
"7118","13450","11.5","23.57","68","636.5","1","2021-11-19 04:53:50","14"
"7119","12896.8","16.23","23.68","68","635.5","1","2021-11-19 04:53:56","17"
"7120","12366.4","0.3","23.54","67","635.5","1","2021-11-19 04:54:01","14"
"7121","13131.1","14","23.52","66","634.5","1","2021-11-19 04:54:07","17"
"7122","13450","12.03","23.52","66","629","1","2021-11-19 04:54:12","17"
"7123","13450","3.18","23.63","66","636.5","1","2021-11-19 04:54:18","14"
"7124","13450","0.22","23.63","66","629","1","2021-11-19 04:54:23","14"
"7125","13131.1","13.1","23.74","66","636.5","1","2021-11-19 04:54:28","17"
"7126","13450","18.51","23.76","67","638","1","2021-11-19 04:54:34","17"
"7127","13289.6","13.79","23.76","67","638","1","2021-11-19 04:54:39","17"
"7128","13131.1","4.32","23.68","68","631.5","1","2021-11-19 04:54:45","14"
"7129","13531","15.28","23.82","69","638","1","2021-11-19 04:54:50","17"
"7130","13450","6.61","23.82","69","638","1","2021-11-19 04:54:55","14"
"7131","14367.7","3.88","23.82","69","638","1","2021-11-19 04:55:01","14"
"7132","13210.1","0.32","23.82","69","637","1","2021-11-19 04:55:06","14"
"7133","12819.7","12.44","23.82","69","637","1","2021-11-19 04:55:12","17"
"7134","13052.5","16.5","23.82","69","636","1","2021-11-19 04:55:17","17"
"7135","13531","7.58","23.82","69","638","1","2021-11-19 04:55:23","14"
"7136","13531","4.63","23.9","68","638","1","2021-11-19 04:55:28","14"
"7137","13531","17.23","23.82","69","637","1","2021-11-19 04:55:33","17"
"7138","12974.4","13.64","23.9","68","637","1","2021-11-19 04:55:39","17"
"7139","13289.6","12.96","23.85","66","637","1","2021-11-19 04:55:44","17"
"7140","13450","14.67","23.82","65","638.5","1","2021-11-19 04:55:50","17"
"7141","13450","17.25","23.85","66","638.5","1","2021-11-19 04:55:55","17"
"7142","13369.6","15.36","23.87","67","639.5","1","2021-11-19 04:56:00","17"
"7143","14281.7","15.55","23.87","67","639","1","2021-11-19 04:56:06","17"
"7144","13131.1","12.98","23.9","68","638.5","1","2021-11-19 04:56:11","17"
"7145","13289.6","0.01","23.9","68","638.5","1","2021-11-19 04:56:17","14"
"7146","13531","14.85","23.9","68","639.5","1","2021-11-19 04:56:22","17"
"7147","13450","16.66","23.93","69","639.5","1","2021-11-19 04:56:28","17"
"7148","13210.1","1.02","23.9","68","641","1","2021-11-19 04:56:33","14"
"7149","14196.3","14.33","23.9","68","641.5","1","2021-11-19 04:56:38","17"
"7150","13450","8.37","23.93","69","641","1","2021-11-19 04:56:44","14"
"7151","13450","3.74","24.06","70","640.5","1","2021-11-19 04:56:49","14"
"7152","13289.6","1.1","24.04","69","640.5","1","2021-11-19 04:56:55","14"
"7153","12515.7","9.49","24.04","69","639","1","2021-11-19 04:57:00","14"
"7154","13450","17.64","23.93","69","641","1","2021-11-19 04:57:05","17"
"7155","13289.6","14.35","24.06","70","641.5","1","2021-11-19 04:57:11","17"
"7156","12974.4","12.85","24.06","70","644","1","2021-11-19 04:57:16","17"
"7157","13450","12.25","23.98","71","641.5","1","2021-11-19 04:57:22","17"
"7158","14367.7","12.96","23.95","70","641.5","1","2021-11-19 04:57:27","17"
"7159","13210.1","2.56","24.04","69","641.5","1","2021-11-19 04:57:33","14"
"7160","12515.7","14.43","24.04","69","641","1","2021-11-19 04:57:38","17"
"7161","13531","12.4","23.93","69","641.5","1","2021-11-19 04:57:43","17"
"7162","13450","17.56","23.93","69","641.5","1","2021-11-19 04:57:49","17"
"7163","13450","12.17","24.01","68","643.5","1","2021-11-19 04:57:54","17"
"7164","13450","18.68","24.01","68","643.5","1","2021-11-19 04:58:00","17"
"7165","13450","18.88","24.12","68","636","1","2021-11-19 04:58:05","17"
"7166","13289.6","18.27","24.26","69","644.5","1","2021-11-19 04:58:10","17"
"7167","14196.3","0.76","24.06","70","636.5","1","2021-11-19 04:58:16","14"
"7168","13210.1","6.23","24.06","70","644.5","1","2021-11-19 04:58:21","14"
"7169","13450","14.54","24.06","70","644.5","1","2021-11-19 04:58:27","17"
"7170","13531","15.9","24.17","70","644.5","1","2021-11-19 04:58:32","17"
"7171","13531","13.34","24.15","69","644.5","1","2021-11-19 04:58:38","17"
"7172","13531","5.32","24.15","69","644","1","2021-11-19 04:58:43","14"
"7173","13531","3.5","24.15","69","635.5","1","2021-11-19 04:58:48","14"
"7174","13450","13.57","24.17","70","643","1","2021-11-19 04:58:54","17"
"7175","13450","4.18","24.17","70","643.5","1","2021-11-19 04:58:59","14"
"7176","13450","2.37","24.26","69","643.5","1","2021-11-19 04:59:05","14"
"7177","13450","6.18","24.15","69","644.5","1","2021-11-19 04:59:10","14"
"7178","13450","11.24","24.15","69","644.5","1","2021-11-19 04:59:16","14"
"7179","13131.1","13.17","24.23","68","637.5","1","2021-11-19 04:59:21","17"
"7180","13531","10.52","24.23","68","644","1","2021-11-19 04:59:26","14"
"7181","13450","18.95","24.23","68","644","1","2021-11-19 04:59:32","17"
"7182","13450","9.51","24.2","67","644","1","2021-11-19 04:59:37","14"
"7183","13289.6","0.23","24.18","66","643.5","1","2021-11-19 04:59:43","14"
"7184","13289.6","14.29","24.15","65","643","1","2021-11-19 04:59:48","17"
"7185","13289.6","9.79","24.29","66","635","1","2021-11-19 04:59:53","14"
"7186","13210.1","15.86","24.15","65","643","1","2021-11-19 04:59:59","17"
"7187","12366.4","0.28","24.26","65","643.5","1","2021-11-19 05:00:04","14"
"7188","13694.3","15.46","24.13","64","644","1","2021-11-19 05:00:10","17"
"7189","13450","2.79","24.26","65","644","1","2021-11-19 05:00:15","14"
"7190","13450","15.92","24.15","65","644.5","1","2021-11-19 05:00:21","17"
"7191","13210.1","1.5","24.2","67","636","1","2021-11-19 05:00:26","14"
"7192","13210.1","12.07","24.18","66","644","1","2021-11-19 05:00:31","17"
"7193","13450","15.42","24.29","66","644.5","1","2021-11-19 05:00:37","17"
"7194","14454.1","10.52","24.29","66","644","1","2021-11-19 05:00:42","14"
"7195","13531","0.05","24.26","65","644.5","1","2021-11-19 05:00:48","14"
"7196","13531","13.56","24.24","64","645.5","1","2021-11-19 05:00:53","17"
"7197","13531","8.53","24.15","65","643","1","2021-11-19 05:00:58","14"
"7198","13450","15.04","24.29","66","643.5","1","2021-11-19 05:01:04","17"
"7199","13531","1.71","24.42","67","632.5","1","2021-11-19 05:01:09","14"
"7200","14894.3","16.48","24.29","66","625.5","1","2021-11-19 05:01:15","17"
"7201","13450","4.68","24.29","66","638","1","2021-11-19 05:01:20","14"
"7202","13450","0.36","24.31","67","641","1","2021-11-19 05:01:26","14"
"7203","13289.6","14.83","24.29","66","637","1","2021-11-19 05:01:31","17"
"7204","13210.1","17.52","24.29","66","609.5","1","2021-11-19 05:01:36","17"
"7205","13694.3","10.54","24.29","66","637","1","2021-11-19 05:01:42","14"
"7206","15626.7","1.66","24.29","66","611","1","2021-11-19 05:01:47","14"
"7207","14027","11.95","24.18","62","603.5","1","2021-11-19 05:01:53","14"
"7208","13531","17.18","24.26","65","639","1","2021-11-19 05:01:58","17"
"7209","14894.3","16.93","24.31","67","630","1","2021-11-19 05:02:03","17"
"7210","13531","15.07","24.42","67","642","1","2021-11-19 05:02:09","17"
"7211","13289.6","17.5","24.31","67","621","1","2021-11-19 05:02:14","17"
"7212","14894.3","12.78","24.4","66","593","1","2021-11-19 05:02:20","17"
"7213","13531","16.25","24.31","67","639.5","1","2021-11-19 05:02:25","17"
"7214","13531","7.48","24.4","66","635","1","2021-11-19 05:02:31","14"
"7215","13369.6","14.65","24.31","67","631","1","2021-11-19 05:02:36","17"
"7216","13450","6.62","24.42","67","627.5","1","2021-11-19 05:02:41","14"
"7217","13289.6","4.79","24.4","66","643","1","2021-11-19 05:02:47","14"
"7218","14367.7","2.11","24.4","66","642","1","2021-11-19 05:02:52","14"
"7219","13450","8.6","24.29","66","635","1","2021-11-19 05:02:58","14"
"7220","13450","1.85","24.31","67","638.5","1","2021-11-19 05:03:03","14"
"7221","14541.1","4.1","24.42","67","628.5","1","2021-11-19 05:03:08","14"
"7222","14454.1","16.16","24.29","66","624","1","2021-11-19 05:06:43","17"
"7223","14196.3","17.84","23.71","69","629.5","1","2021-11-19 05:06:49","17"
"7224","14367.7","11.68","23.71","69","637.5","1","2021-11-19 05:06:54","14"
"7225","13450","4.34","23.73","70","639","1","2021-11-19 05:06:59","14"
"7226","13531","14.01","23.76","71","640","1","2021-11-19 05:07:05","17"
"7227","13210.1","18.03","23.76","71","641","1","2021-11-19 05:07:10","17"
"7228","13289.6","14.07","23.6","69","641.5","1","2021-11-19 05:07:16","17"
"7229","13450","3.5","23.82","69","643.5","1","2021-11-19 05:07:21","14"
"7230","13450","13.49","23.68","68","644.5","1","2021-11-19 05:07:27","17"
"7231","13450","8.6","23.68","68","645","1","2021-11-19 05:07:32","14"
"7232","13531","2.9","23.65","67","646","1","2021-11-19 05:07:37","14"
"7233","13450","12.69","23.65","67","647","1","2021-11-19 05:07:43","17"
"7234","13531","0.18","23.65","67","647","1","2021-11-19 05:07:48","14"
"7235","13450","2.64","23.65","67","648","1","2021-11-19 05:07:54","14"
"7236","13289.6","17.42","23.68","68","650.5","1","2021-11-19 05:07:59","17"
"7237","13450","13.87","23.65","67","650","1","2021-11-19 05:08:04","17"
"7238","13289.6","12.93","23.65","67","642.5","1","2021-11-19 05:08:10","17"
"7239","13450","12.87","23.71","69","651","1","2021-11-19 05:08:15","17"
"7240","13450","3.52","23.82","69","651.5","1","2021-11-19 05:08:21","14"
"7241","13450","8.4","23.71","69","651","1","2021-11-19 05:08:26","14"
"7242","13369.6","11.98","23.57","68","652.5","1","2021-11-19 05:08:32","14"
"7243","13210.1","10.03","23.57","68","654.5","1","2021-11-19 05:08:37","14"
"7244","12974.4","5.76","23.71","69","644.5","1","2021-11-19 05:08:42","14"
"7245","13289.6","17.41","23.57","68","652.5","1","2021-11-19 05:08:48","17"
"7246","13450","11.36","23.54","67","653.5","1","2021-11-19 05:08:53","14"
"7247","13289.6","2.92","23.65","67","654.5","1","2021-11-19 05:08:59","14"
"7248","13531","8.28","23.68","68","653.5","1","2021-11-19 05:09:04","14"
"7249","13289.6","17.03","23.73","70","652.5","1","2021-11-19 05:09:09","17"
"7250","13531","13.7","23.71","69","648.5","1","2021-11-19 05:09:15","17"
"7251","13369.6","17.15","23.65","67","655","1","2021-11-19 05:09:20","17"
"7252","13131.1","12.09","23.54","67","654.5","1","2021-11-19 05:09:26","17"
"7253","13450","2.01","23.65","67","655","1","2021-11-19 05:09:31","14"
"7254","13531","14.43","23.57","68","656","1","2021-11-19 05:09:37","17"
"7255","13289.6","14.43","23.71","69","656.5","1","2021-11-19 05:09:42","17"
"7256","13450","15.45","23.54","67","649.5","1","2021-11-19 05:09:47","17"
"7257","13531","16.67","23.6","69","656","1","2021-11-19 05:09:53","17"
"7258","13289.6","18.71","23.65","67","656","1","2021-11-19 05:09:58","17"
"7259","14196.3","17.89","23.54","67","657","1","2021-11-19 05:10:04","17"
"7260","13210.1","3.04","23.63","66","659","1","2021-11-19 05:10:09","14"
"7261","13450","13.91","23.52","66","657","1","2021-11-19 05:10:14","17"
"7262","13131.1","8.32","24.07","66","650","1","2021-11-19 05:10:20","14"
"7263","13289.6","12.51","23.52","66","658","1","2021-11-19 05:10:25","17"
"7264","13450","9.91","23.54","67","659","1","2021-11-19 05:10:31","14"
"7265","14281.7","12.15","23.65","67","660.5","1","2021-11-19 05:10:36","17"
"7266","13289.6","12.46","23.54","67","659.5","1","2021-11-19 05:10:42","17"
"7267","13289.6","0.74","23.65","67","659.5","1","2021-11-19 05:10:47","14"
"7268","13289.6","12.87","23.76","67","659.5","1","2021-11-19 05:10:52","17"
"7269","13289.6","7.96","23.54","67","660","1","2021-11-19 05:10:58","14"
"7270","13210.1","5.92","23.65","67","660.5","1","2021-11-19 05:11:03","14"
"7271","14367.7","12.61","23.68","68","660.5","1","2021-11-19 05:11:09","17"
"7272","13369.6","16.15","23.68","68","660.5","1","2021-11-19 05:11:14","17"
"7273","13289.6","3.58","23.71","69","660.5","1","2021-11-19 05:11:19","14"
"7274","12819.7","8.34","23.73","70","659.5","1","2021-11-19 05:11:25","14"
"7275","13289.6","0.49","23.71","69","660.5","1","2021-11-19 05:11:30","14"
"7276","13289.6","12.37","23.82","69","661.5","1","2021-11-19 05:11:36","17"
"7277","14281.7","0.33","23.82","69","663","1","2021-11-19 05:11:41","14"
"7278","13289.6","0.67","23.79","68","663","1","2021-11-19 05:11:47","14"
"7279","68.9055","13.04","23.79","68","675.5","1","2021-11-19 05:11:52","17"
"7280","13450","9.32","23.68","68","661.5","1","2021-11-19 05:11:57","14"
"7281","13289.6","15.9","23.76","67","661","1","2021-11-19 05:12:03","17"
"7282","13131.1","3.71","23.85","66","660.5","1","2021-11-19 05:12:08","14"
"7283","13450","15.98","23.71","65","661.5","1","2021-11-19 05:12:14","17"
"7284","13450","12.74","23.71","65","662","1","2021-11-19 05:12:19","17"
